calling phone;receiving phone;date;price
28;14;2020-07-31;9
13;19;2020-06-21;12
45;99;2020-05-31;12
10;32;2020-10-30;8
30;71;2020-02-07;8
34;64;2020-03-12;9
36;23;2020-11-11;17
72;91;2020-03-23;19
96;43;2020-01-26;16
29;79;2020-11-05;16
28;51;2020-11-11;7
22;73;2020-08-07;2
66;38;2020-12-09;10
53;76;2020-09-29;1
41;75;2020-07-18;0
22;42;2020-03-08;6
33;79;2020-05-05;16
80;85;2020-10-28;1
60;26;2020-06-05;8
21;20;2020-03-08;7
14;71;2020-07-10;5
28;74;2020-08-22;6
96;32;2020-10-26;4
34;32;2020-12-10;14
22;71;2020-09-30;12
75;65;2020-12-30;9
17;89;2020-08-26;3
12;95;2020-10-19;7
42;46;2020-05-11;17
65;79;2020-08-19;6
32;49;2020-09-24;14
22;97;2020-06-05;10
56;94;2020-01-01;5
49;89;2020-10-14;5
79;69;2020-07-09;17
48;62;2020-04-26;1
64;29;2020-10-22;5
48;28;2020-01-01;19
22;27;2020-09-16;16
68;77;2020-03-02;8
17;82;2020-01-19;12
61;99;2020-12-25;5
78;48;2020-01-03;17
59;82;2020-04-07;1
25;23;2020-11-30;8
13;22;2020-06-23;15
81;44;2020-11-01;13
74;88;2020-04-02;10
17;74;2020-08-05;10
74;31;2020-10-19;6
97;77;2020-05-02;8
76;39;2020-07-17;19
80;44;2020-04-11;6
37;16;2020-11-02;7
10;20;2020-06-08;11
82;86;2020-08-09;10
41;88;2020-07-16;0
48;71;2020-08-31;19
85;70;2020-01-08;2
21;38;2020-03-28;2
73;17;2020-02-21;13
78;48;2020-02-23;4
16;62;2021-01-17;8
12;20;2021-01-09;18
93;59;2020-06-04;19
89;19;2020-06-19;17
44;30;2020-01-21;6
20;96;2020-05-03;13
65;78;2020-06-22;9
82;67;2020-04-19;4
68;21;2020-03-24;11
92;70;2020-08-30;18
28;94;2020-07-28;3
35;96;2020-02-22;3
16;68;2020-12-29;16
56;73;2020-06-25;6
98;39;2020-08-15;13
32;17;2020-03-23;3
48;65;2020-12-03;12
11;50;2020-04-09;2
48;83;2020-12-12;12
60;45;2020-08-18;0
58;43;2020-02-12;12
87;14;2020-02-08;5
18;71;2020-01-04;8
42;16;2021-01-18;10
64;99;2020-10-21;5
93;42;2020-07-14;12
79;98;2020-07-25;12
49;74;2020-05-16;19
84;30;2020-02-07;8
68;52;2020-12-08;5
14;98;2021-01-16;16
57;23;2020-01-26;6
86;81;2020-09-10;2
56;26;2020-10-28;10
23;48;2020-02-05;19
19;39;2020-12-11;13
35;56;2020-04-24;18
72;23;2020-08-18;14
60;19;2020-07-24;9
47;66;2020-02-05;9
30;31;2020-08-08;19
22;49;2020-06-11;16
38;32;2021-01-01;13
44;22;2020-07-23;10
45;46;2020-03-28;2
75;40;2020-12-22;7
60;67;2020-03-10;19
89;77;2020-12-23;9
34;10;2020-02-06;0
90;42;2020-12-27;9
80;62;2020-05-22;9
65;36;2020-07-06;8
36;68;2020-04-27;7
50;24;2020-09-22;4
94;64;2020-10-07;15
75;71;2020-10-16;11
13;62;2020-07-08;16
65;44;2020-08-08;19
84;22;2020-10-21;4
29;50;2020-08-26;11
83;13;2020-03-25;6
26;32;2020-02-01;14
23;53;2020-04-16;2
18;83;2020-03-12;2
68;55;2020-09-14;10
25;23;2021-01-19;0
53;47;2020-04-01;10
39;83;2020-10-23;8
13;32;2020-04-11;12
88;18;2020-07-29;7
60;47;2020-05-12;2
76;77;2020-01-23;13
44;67;2020-08-10;15
45;98;2020-07-02;11
86;67;2020-05-02;0
75;24;2020-09-07;15
70;10;2020-02-13;13
56;15;2020-11-28;5
96;84;2020-03-17;11
74;16;2020-06-13;4
34;92;2020-12-25;8
95;41;2020-05-24;5
88;86;2020-06-03;14
69;40;2020-08-18;10
15;96;2020-02-08;8
96;84;2020-10-27;7
47;71;2020-12-18;8
77;57;2020-03-02;10
49;67;2020-05-19;2
23;37;2020-05-21;0
10;16;2020-09-18;2
33;77;2020-11-04;19
98;39;2020-12-08;17
98;21;2020-04-01;4
62;33;2020-01-30;9
89;27;2020-12-21;0
91;39;2020-07-12;15
12;88;2020-08-31;1
10;76;2020-02-10;18
87;69;2020-08-17;3
82;95;2020-01-04;15
85;79;2020-01-23;3
13;43;2020-09-07;10
14;14;2020-10-02;16
99;47;2020-12-10;4
48;40;2020-01-01;15
78;92;2020-11-22;18
85;93;2021-01-16;14
36;78;2020-09-12;1
74;89;2020-07-06;4
51;88;2021-01-01;3
76;13;2020-08-05;6
52;42;2020-08-18;5
57;44;2020-01-15;12
18;62;2020-12-10;13
70;36;2020-03-29;3
44;90;2021-01-10;12
16;56;2020-03-21;7
40;95;2020-02-07;0
57;32;2020-08-20;8
29;66;2020-12-16;0
60;24;2020-10-26;6
61;88;2020-09-26;10
36;61;2020-06-11;5
26;34;2020-07-12;9
82;62;2020-11-04;11
42;24;2020-12-26;13
84;64;2020-04-22;17
61;92;2020-05-01;9
97;96;2020-07-05;15
50;77;2020-08-08;14
71;85;2020-05-02;4
12;27;2020-03-07;2
23;23;2020-12-25;7
57;29;2020-04-07;8
52;51;2020-12-24;6
96;98;2020-12-05;2
23;52;2020-01-26;10
34;62;2020-03-21;1
54;95;2020-08-18;12
18;76;2020-02-24;6
76;87;2020-01-30;6
22;83;2020-06-30;9
69;36;2020-06-17;17
88;52;2020-09-15;2
68;84;2020-02-16;9
50;38;2020-12-24;6
22;45;2020-04-22;5
39;26;2020-11-06;6
16;55;2020-08-02;18
95;52;2020-08-14;18
72;45;2020-02-12;16
92;97;2020-09-25;7
51;39;2020-07-11;3
51;87;2020-07-03;14
87;63;2020-10-14;0
41;62;2020-02-08;15
96;85;2020-06-29;17
62;99;2021-01-18;2
18;18;2020-07-11;0
84;63;2020-06-22;8
51;29;2020-11-10;8
64;28;2020-06-20;5
43;39;2020-02-13;0
77;40;2020-08-15;1
23;47;2020-05-28;6
23;30;2020-01-22;14
42;17;2020-08-26;6
70;51;2020-09-27;16
74;73;2020-03-02;15
80;79;2020-11-23;19
95;40;2020-04-19;1
68;16;2020-01-03;16
32;13;2020-06-12;8
51;83;2020-05-06;14
36;47;2020-07-30;17
51;83;2020-03-28;1
31;18;2020-07-02;17
91;90;2020-12-13;18
26;92;2020-03-19;16
99;93;2020-07-01;14
35;73;2020-09-03;8
29;72;2020-04-28;18
33;67;2020-03-15;3
97;68;2020-05-13;12
34;25;2020-09-12;12
85;27;2020-06-15;12
94;65;2020-11-19;17
70;10;2020-05-11;2
42;52;2020-03-20;3
23;63;2020-08-30;15
60;80;2020-08-15;4
68;43;2020-05-28;2
60;86;2020-01-18;14
19;57;2020-09-03;13
63;33;2020-05-30;1
10;34;2020-11-29;15
73;34;2020-12-10;3
11;17;2021-01-01;13
85;37;2020-06-14;2
90;76;2020-08-15;14
40;14;2020-10-21;1
99;70;2020-02-18;8
40;51;2020-05-07;10
71;55;2020-06-02;19
61;90;2020-10-25;2
67;69;2020-04-10;0
81;40;2020-10-23;6
24;16;2020-10-05;17
11;89;2020-03-24;14
85;11;2020-05-17;18
88;59;2020-03-12;1
19;27;2020-01-09;13
45;67;2020-01-03;6
45;60;2020-07-12;0
21;10;2020-10-28;14
67;90;2020-11-24;10
14;74;2020-08-03;11
99;59;2020-05-29;17
44;63;2020-04-08;11
58;91;2020-12-29;10
88;76;2020-08-10;13
38;54;2020-03-14;14
65;76;2020-10-23;19
77;54;2020-04-16;16
80;45;2020-04-17;4
63;87;2020-09-15;0
88;93;2020-12-26;1
65;44;2020-04-14;17
34;80;2020-10-02;4
14;46;2020-01-15;2
57;10;2020-03-18;11
33;64;2020-02-01;12
52;70;2020-07-19;3
34;18;2021-01-13;14
78;23;2020-01-11;13
13;18;2020-03-24;4
33;73;2020-05-29;18
49;73;2020-12-29;9
68;23;2020-11-20;7
49;63;2020-07-29;3
36;80;2020-12-03;8
81;49;2020-01-23;2
87;80;2020-11-23;6
50;77;2020-05-23;19
60;23;2020-01-03;19
22;22;2020-09-03;0
74;61;2020-06-27;4
97;31;2021-01-04;5
26;69;2020-10-13;10
67;89;2020-01-27;2
42;79;2021-01-19;9
67;11;2020-09-06;5
89;66;2020-07-04;8
31;30;2020-04-22;19
58;32;2020-08-31;7
48;24;2020-03-08;11
60;38;2020-03-30;10
76;45;2020-12-15;16
50;82;2021-01-16;16
21;61;2020-07-07;14
95;96;2020-07-12;19
33;78;2020-07-02;3
26;69;2020-09-02;2
21;53;2020-05-21;12
60;33;2020-02-03;15
98;76;2021-01-18;2
80;99;2020-01-19;16
34;87;2020-01-23;12
45;92;2020-04-07;0
92;65;2020-08-12;18
21;47;2020-11-10;19
59;66;2020-12-06;8
92;54;2020-08-21;7
48;17;2020-07-23;14
79;29;2020-07-11;10
65;36;2020-05-20;14
94;92;2020-04-27;2
90;65;2020-11-14;1
37;19;2020-12-17;0
95;28;2020-06-26;1
68;61;2020-03-01;13
50;77;2020-05-12;5
61;18;2020-07-01;9
73;18;2020-12-16;0
36;98;2020-01-23;4
14;79;2020-06-15;6
46;62;2020-12-29;11
36;70;2020-04-13;4
63;80;2020-02-16;0
47;96;2020-03-01;2
25;65;2020-02-01;17
21;99;2020-08-09;5
45;58;2020-09-29;10
12;61;2020-07-08;0
65;12;2020-05-22;11
92;76;2020-03-07;9
50;66;2020-11-03;0
91;45;2020-02-25;1
30;13;2020-08-02;1
22;60;2020-05-16;14
75;45;2020-04-12;8
64;54;2020-04-07;19
22;56;2020-10-15;19
15;36;2020-05-24;2
94;33;2020-06-12;9
93;52;2020-06-25;4
81;33;2020-12-02;11
75;25;2020-10-05;6
57;83;2020-12-15;11
84;24;2020-05-23;13
84;76;2020-02-14;13
64;84;2020-10-02;15
84;31;2020-09-20;10
99;63;2020-12-12;10
99;21;2020-08-14;19
45;91;2021-01-07;6
62;40;2020-09-27;8
68;97;2020-07-01;1
42;10;2020-10-21;15
21;73;2020-05-15;18
16;47;2020-03-10;13
37;28;2020-08-08;5
27;22;2020-04-03;12
19;62;2020-02-06;16
11;68;2020-07-15;8
16;43;2020-05-14;16
15;75;2020-12-31;5
56;98;2020-04-08;2
93;24;2020-09-03;18
69;85;2020-06-27;2
35;18;2020-09-02;16
98;45;2020-10-18;11
84;18;2020-02-28;13
96;43;2020-09-12;1
38;77;2020-06-29;2
11;24;2020-05-07;14
80;46;2020-02-04;11
12;51;2020-09-03;18
91;42;2020-10-04;0
90;73;2021-01-17;17
71;80;2020-05-13;7
61;61;2020-03-07;0
94;16;2020-04-03;2
97;25;2020-11-28;7
13;22;2020-11-28;1
68;40;2020-11-12;9
61;30;2020-09-22;19
78;13;2020-10-13;12
48;80;2020-05-06;7
52;59;2020-10-26;3
52;67;2020-05-17;6
81;27;2020-05-12;0
48;29;2020-11-03;16
75;76;2020-12-21;11
86;74;2020-07-17;6
61;29;2020-04-06;0
45;24;2020-02-29;2
65;50;2020-08-23;10
25;91;2021-01-02;15
97;64;2020-02-16;11
73;34;2020-02-10;6
66;80;2020-04-23;17
64;49;2021-01-11;12
23;13;2020-06-20;19
57;52;2020-03-06;4
12;65;2020-02-16;2
12;33;2020-03-21;15
62;73;2020-01-18;2
42;89;2020-05-27;8
27;82;2020-08-21;4
91;87;2020-02-21;18
99;46;2020-10-09;10
24;56;2020-10-30;7
20;24;2020-03-08;7
24;61;2020-11-21;8
59;11;2020-02-01;7
29;85;2020-02-14;13
80;79;2020-12-02;18
81;98;2020-08-23;18
96;50;2020-08-26;5
72;46;2020-12-25;13
91;82;2020-06-07;17
72;85;2020-08-02;12
87;36;2020-11-26;18
13;30;2020-08-16;15
24;12;2020-10-11;9
45;87;2020-10-20;2
17;65;2021-01-17;7
40;87;2020-02-05;18
25;34;2020-01-13;15
39;53;2020-04-29;0
19;69;2020-12-02;8
37;80;2020-04-17;14
28;47;2020-07-20;3
68;95;2020-02-22;3
90;54;2020-10-02;17
89;93;2020-03-09;3
47;80;2020-05-19;6
41;58;2020-07-09;13
70;22;2020-09-23;11
59;90;2020-06-06;7
96;59;2020-09-24;12
68;49;2020-05-24;3
29;90;2020-10-23;6
69;84;2020-02-02;13
27;22;2020-09-18;4
63;25;2020-10-07;3
27;96;2020-04-06;13
94;61;2020-01-19;7
51;41;2020-08-17;19
12;91;2020-11-01;13
36;13;2020-07-09;13
80;69;2020-06-24;7
99;88;2020-08-22;16
45;26;2020-01-31;16
34;70;2020-12-27;11
48;91;2020-05-08;12
26;92;2020-12-10;10
77;12;2021-01-04;12
16;81;2020-07-08;2
30;13;2020-11-14;13
31;17;2020-07-21;16
25;79;2020-05-13;10
12;61;2020-11-13;0
87;96;2020-04-24;9
45;80;2020-02-20;10
97;86;2020-07-26;14
43;77;2020-07-07;10
72;88;2020-10-05;18
56;85;2020-12-19;18
97;40;2020-03-01;16
16;42;2020-04-29;13
20;76;2020-09-04;0
95;78;2020-10-26;10
35;92;2020-11-29;6
97;12;2020-08-11;5
80;82;2020-12-26;13
28;77;2020-05-12;6
26;62;2020-08-05;1
52;69;2020-02-15;9
39;83;2020-08-19;9
90;15;2020-08-10;16
80;97;2020-02-22;12
20;74;2020-07-22;0
55;71;2020-10-07;8
40;55;2020-05-25;17
58;70;2020-02-01;4
66;49;2020-09-15;14
67;14;2020-05-24;12
91;93;2021-01-06;18
38;11;2020-12-28;2
49;30;2020-01-28;2
64;51;2020-01-27;4
76;21;2020-03-26;12
23;68;2020-04-14;16
19;77;2020-03-28;18
49;60;2021-01-14;11
42;88;2020-11-13;9
77;50;2020-09-04;11
26;13;2020-09-11;13
64;48;2020-08-17;18
33;30;2020-09-13;2
39;47;2020-08-21;14
16;24;2020-05-09;4
93;55;2021-01-07;3
30;30;2020-04-05;12
44;15;2020-07-15;17
18;18;2020-09-22;19
49;11;2020-05-26;15
11;97;2020-01-24;11
60;36;2020-08-29;19
99;89;2020-11-22;19
84;39;2020-10-11;1
57;45;2020-02-02;1
86;59;2020-11-30;0
85;87;2021-01-11;2
80;84;2020-07-08;0
33;74;2020-03-14;2
35;74;2021-01-13;2
61;30;2020-05-21;0
45;81;2020-01-17;10
21;85;2020-09-04;10
80;85;2020-01-14;10
31;30;2020-05-13;6
43;17;2020-04-18;3
31;39;2020-03-01;4
27;82;2020-09-29;4
99;97;2020-07-20;18
50;25;2020-08-01;15
33;64;2020-01-19;0
19;83;2020-10-20;6
19;86;2020-06-08;14
69;51;2020-12-24;8
61;26;2021-01-04;6
64;92;2020-07-08;8
51;14;2020-10-14;11
82;16;2020-01-14;9
38;48;2020-12-30;1
84;10;2020-04-15;18
17;90;2020-05-27;19
91;91;2020-02-15;14
55;86;2020-06-20;18
79;57;2020-06-17;16
44;26;2020-05-18;0
54;96;2020-07-02;7
72;36;2020-11-01;3
13;84;2020-03-04;2
50;80;2020-12-22;10
46;51;2020-11-14;8
14;90;2020-05-18;2
77;35;2020-06-21;19
36;73;2020-01-07;16
63;12;2020-04-23;10
72;25;2020-01-12;8
28;46;2020-08-25;16
63;26;2020-04-18;10
51;91;2020-04-26;6
50;20;2020-07-06;13
89;68;2020-09-03;3
51;26;2020-04-26;17
67;72;2020-06-16;0
24;95;2021-01-01;6
46;13;2020-03-12;13
20;17;2020-11-12;17
62;13;2020-05-04;18
99;79;2020-10-24;1
67;21;2020-02-12;4
30;22;2020-02-14;12
67;50;2020-07-24;4
71;12;2020-07-02;16
93;75;2020-07-22;11
12;41;2020-09-20;14
85;31;2020-06-27;3
43;69;2021-01-04;10
87;98;2020-01-07;10
56;95;2020-07-11;10
46;94;2020-03-30;10
75;72;2020-01-26;1
14;71;2020-10-03;11
24;89;2020-05-21;6
20;27;2020-07-22;0
72;71;2020-10-26;13
30;12;2020-08-09;1
68;79;2020-09-01;2
32;35;2020-05-12;11
91;94;2020-07-21;18
91;76;2020-07-04;8
11;55;2020-05-06;17
11;87;2020-09-15;18
60;80;2020-10-29;7
39;75;2020-06-29;17
33;79;2020-02-20;19
19;36;2020-01-17;13
17;10;2020-05-26;11
52;85;2020-02-07;17
92;48;2020-02-20;8
10;45;2020-02-23;19
22;54;2020-02-01;19
76;72;2020-08-22;13
62;73;2020-01-27;16
24;91;2020-08-25;10
38;95;2021-01-18;2
51;79;2020-06-07;7
59;53;2020-08-24;16
34;44;2020-11-10;5
89;62;2020-01-08;10
36;24;2020-07-07;6
22;77;2020-11-14;11
77;56;2020-11-11;19
20;89;2020-10-21;8
85;63;2020-05-19;19
72;24;2020-09-17;14
94;97;2020-03-09;9
28;27;2020-08-05;19
83;40;2020-12-26;12
19;21;2020-08-06;17
22;18;2020-02-28;1
37;74;2020-04-26;9
77;90;2020-08-24;17
30;76;2020-06-10;0
75;20;2020-09-25;16
64;68;2020-05-23;2
99;29;2020-03-26;13
60;97;2020-10-25;6
74;58;2020-12-22;19
89;88;2020-12-24;7
62;19;2020-12-14;3
10;75;2020-09-01;19
51;81;2020-08-23;17
76;97;2020-03-27;14
42;48;2020-09-13;15
48;43;2020-08-24;3
71;58;2020-11-21;4
41;51;2020-01-04;18
42;17;2020-09-18;16
18;20;2020-05-23;9
29;95;2021-01-11;11
69;84;2020-01-23;15
70;23;2020-02-14;10
27;75;2021-01-09;15
96;56;2020-10-11;15
16;87;2020-12-22;0
86;60;2020-09-15;6
86;83;2021-01-06;12
85;63;2020-07-06;10
20;35;2020-11-23;6
36;13;2020-01-13;12
65;58;2021-01-08;7
12;43;2020-03-05;14
20;45;2020-08-15;8
42;69;2020-11-27;8
57;83;2020-07-16;12
51;33;2020-05-13;9
17;92;2020-05-31;17
53;30;2020-10-02;10
48;28;2020-01-17;16
27;67;2020-04-24;3
10;54;2020-05-25;1
60;41;2020-12-10;1
80;30;2020-10-03;16
96;24;2020-01-11;15
48;71;2020-10-18;15
21;28;2020-06-25;0
88;67;2020-01-19;6
47;51;2020-09-28;18
67;97;2020-06-26;5
37;40;2020-12-27;2
70;58;2020-04-08;3
14;44;2020-10-18;1
62;28;2020-02-26;4
14;60;2020-03-24;8
87;72;2020-07-01;15
75;91;2020-05-11;11
47;66;2020-12-03;0
77;82;2020-06-03;11
22;84;2020-04-27;15
51;67;2021-01-16;14
88;83;2020-08-24;6
75;51;2020-02-18;11
82;36;2020-05-04;5
83;71;2020-02-17;16
57;98;2020-04-17;18
13;35;2020-08-04;4
26;69;2020-07-14;5
63;87;2020-12-15;13
92;82;2020-10-27;4
84;88;2020-01-12;17
71;98;2020-05-27;8
76;83;2020-05-17;19
47;82;2020-04-22;8
66;81;2020-05-04;16
26;93;2020-05-17;4
50;12;2020-01-23;17
80;22;2020-05-31;17
28;97;2020-05-18;19
72;61;2020-06-16;3
60;75;2020-06-25;18
99;96;2020-01-19;10
52;27;2020-05-07;16
55;49;2020-08-07;19
16;33;2020-12-30;12
83;81;2020-09-03;12
11;44;2020-07-12;19
27;41;2021-01-04;7
12;25;2020-10-25;19
75;53;2020-06-12;14
12;71;2020-12-21;8
97;78;2020-04-04;16
17;71;2020-01-10;17
90;83;2020-05-24;15
65;25;2020-05-11;9
13;60;2020-06-12;15
40;42;2020-07-28;6
93;36;2020-02-26;17
26;65;2020-11-17;14
37;50;2020-10-20;19
40;26;2020-02-12;12
68;89;2020-11-10;4
32;29;2021-01-15;10
64;24;2020-09-05;17
11;82;2020-08-06;9
33;17;2020-09-28;17
59;38;2020-01-03;3
70;96;2020-11-07;14
55;99;2020-04-03;13
87;32;2020-07-03;9
41;34;2020-03-24;15
70;21;2020-02-24;17
30;67;2020-06-16;18
89;95;2020-03-29;17
25;43;2020-06-03;2
28;73;2020-12-12;8
18;39;2020-02-08;11
35;87;2020-02-20;19
53;11;2020-08-26;18
82;50;2020-12-13;4
64;89;2020-09-22;3
46;98;2020-09-03;13
72;45;2020-03-09;5
72;96;2020-04-06;2
90;31;2020-03-29;16
31;79;2020-04-28;9
95;91;2020-04-11;11
89;20;2020-07-11;6
33;71;2020-06-27;15
41;77;2020-01-13;7
54;59;2020-03-04;3
56;94;2020-12-30;3
46;32;2020-03-31;11
95;68;2020-02-20;13
14;33;2020-03-05;13
92;74;2020-07-19;15
56;13;2020-05-05;13
44;30;2020-03-31;2
41;78;2020-04-12;2
93;17;2020-12-18;17
73;38;2020-11-07;0
32;64;2021-01-07;16
25;12;2020-01-03;0
35;76;2021-01-03;9
20;10;2020-09-23;8
95;79;2020-07-28;12
92;88;2020-07-28;15
91;13;2020-04-23;15
87;55;2020-07-12;14
28;55;2020-12-02;3
68;76;2020-04-15;7
67;36;2020-10-22;14
31;79;2020-11-05;19
57;77;2020-04-21;0
61;81;2020-07-22;2
16;80;2020-07-05;8
77;56;2020-08-01;5
13;69;2020-06-11;16
86;46;2020-07-13;12
84;93;2020-07-22;4
19;32;2020-10-04;17
97;93;2020-10-28;4
66;88;2020-07-12;8
76;64;2020-12-23;14
42;70;2020-08-23;16
22;65;2020-01-01;8
90;67;2020-12-19;9
56;92;2020-05-18;10
97;88;2020-10-03;8
84;90;2020-07-27;15
98;43;2020-02-19;9
18;38;2020-05-29;16
58;64;2020-11-24;11
81;63;2020-01-09;13
41;92;2020-12-04;5
13;20;2020-10-14;0
61;36;2020-12-09;3
70;26;2020-07-31;5
18;61;2020-10-26;17
14;90;2020-01-04;15
54;83;2020-03-21;10
95;25;2020-08-28;4
23;29;2020-04-12;19
95;72;2020-09-25;19
93;67;2020-11-21;17
34;73;2020-11-25;1
85;62;2020-10-30;15
96;19;2020-12-04;7
84;53;2020-11-05;16
58;20;2020-04-10;13
59;70;2020-10-07;16
94;18;2020-09-30;14
42;67;2020-10-31;12
66;41;2020-08-05;12
16;15;2020-10-01;14
94;71;2020-12-12;12
13;39;2020-05-16;2
81;17;2021-01-18;18
30;45;2020-07-13;1
19;58;2020-01-09;19
60;31;2020-02-13;13
56;16;2020-04-12;10
15;99;2020-07-18;17
33;46;2020-05-18;16
54;63;2020-10-08;7
22;44;2020-06-18;7
61;70;2020-05-17;15
58;60;2020-06-03;10
62;27;2020-05-06;18
19;53;2020-06-03;6
90;74;2020-05-22;1
38;95;2020-11-28;9
85;31;2020-11-22;8
47;32;2020-02-16;9
90;32;2020-05-19;5
47;23;2020-01-14;8
54;46;2020-10-16;2
56;43;2020-02-11;12
69;72;2020-02-22;19
23;76;2020-05-21;17
95;86;2020-12-25;1
45;55;2020-12-06;0
90;49;2020-07-04;17
22;13;2020-09-25;13
78;62;2020-08-19;12
51;40;2021-01-04;10
13;80;2020-11-13;10
91;51;2020-07-10;9
41;10;2020-05-04;15
25;22;2020-10-05;18
56;90;2020-07-24;16
29;61;2020-06-05;11
15;34;2020-08-09;8
27;20;2020-12-03;15
20;15;2020-08-21;2
71;22;2021-01-06;6
48;30;2020-12-19;8
44;96;2020-12-08;15
83;49;2020-02-10;0
40;44;2020-03-02;4
30;71;2020-09-30;0
90;69;2020-08-21;8
71;91;2020-08-13;6
64;74;2020-07-08;16
52;46;2020-03-09;17
94;35;2020-07-01;14
68;48;2020-01-10;11
41;86;2020-12-11;7
83;14;2020-09-15;7
82;23;2020-12-13;7
12;78;2020-07-14;10
91;77;2020-02-04;6
94;60;2020-05-17;7
54;95;2020-07-08;19
99;60;2020-09-27;10
67;13;2020-02-10;9
41;50;2020-02-22;0
85;76;2020-03-12;7
24;67;2020-07-27;10
45;59;2020-10-07;10
68;45;2020-02-02;1
63;83;2020-11-13;18
78;49;2020-08-11;5
83;98;2020-04-03;0
68;12;2020-09-30;2
43;22;2020-10-20;19
11;48;2020-05-20;0
94;55;2021-01-04;8
94;42;2020-04-07;4
89;79;2020-05-21;11
97;29;2020-01-26;4
85;83;2020-11-16;4
99;48;2020-05-02;19
81;87;2020-01-19;5
10;46;2020-01-15;0
68;20;2020-12-10;7
78;43;2020-09-24;17
39;58;2020-09-25;4
99;48;2020-10-18;1
26;92;2020-04-20;9
82;85;2020-03-08;16
77;82;2020-09-09;1
31;93;2020-09-01;9
86;15;2020-10-28;2
95;35;2020-06-12;13
24;70;2021-01-18;18
41;92;2020-06-28;13
94;72;2020-07-06;1
30;44;2020-06-25;7
17;99;2020-09-17;6
20;52;2020-03-17;18
92;17;2020-01-07;3
78;21;2020-02-22;4
59;35;2020-12-07;17
65;66;2020-10-11;17
88;30;2020-05-09;12
18;84;2020-01-23;6
34;64;2020-04-11;8
98;31;2020-03-20;8
76;96;2020-01-14;13
26;79;2020-06-26;18
86;91;2020-03-14;0
16;36;2020-02-19;6
47;63;2020-06-08;1
19;32;2020-02-09;3
16;30;2020-10-30;2
90;32;2020-04-29;15
40;23;2020-10-18;0
10;15;2020-01-27;9
77;21;2020-10-15;6
24;94;2020-07-29;5
75;98;2020-12-23;18
28;62;2020-06-17;12
95;44;2020-06-05;6
80;52;2020-10-21;14
19;45;2020-09-06;6
55;38;2020-01-16;4
32;80;2020-11-07;18
21;24;2020-06-12;3
21;80;2021-01-15;0
36;77;2020-05-21;5
85;27;2020-01-14;16
70;10;2021-01-05;19
14;81;2020-03-06;16
59;16;2020-08-16;12
70;40;2020-11-20;19
87;34;2020-07-28;1
85;73;2020-03-14;1
92;98;2020-04-10;3
95;88;2020-06-20;4
27;30;2020-07-06;10
51;21;2020-08-20;14
99;18;2020-05-19;7
11;67;2020-01-30;4
65;43;2020-08-25;6
75;37;2020-06-14;11
93;87;2020-06-08;15
67;96;2020-03-22;2
56;97;2020-06-16;15
36;33;2020-05-23;0
84;20;2020-05-29;4
87;92;2020-04-26;4
72;98;2020-07-11;10
83;28;2020-09-24;15
77;80;2020-05-31;11
27;70;2020-04-20;9
77;17;2020-12-05;8
46;21;2020-09-05;2
91;45;2020-11-27;10
38;52;2020-10-24;2
60;51;2020-06-16;2
25;13;2020-12-01;18
98;31;2020-06-19;6
69;56;2020-10-16;10
60;45;2020-09-25;2
47;25;2020-03-25;16
83;39;2020-09-11;18
44;57;2020-03-27;1
31;17;2020-11-02;15
88;25;2020-08-25;1
33;94;2020-09-16;1
97;22;2020-12-12;13
98;10;2020-12-30;2
92;25;2020-09-24;1
93;64;2020-03-12;1
27;84;2020-10-20;5
41;11;2020-12-07;11
40;81;2020-10-19;9
88;48;2020-12-05;3
26;33;2020-04-25;14
58;99;2021-01-15;17
89;31;2020-02-15;11
27;74;2020-03-17;15
95;64;2020-08-11;5
20;23;2021-01-06;5
42;80;2020-07-29;13
77;18;2020-02-22;14
73;37;2020-01-13;2
81;92;2020-10-03;5
13;21;2020-11-21;10
80;67;2020-10-15;16
62;17;2020-01-08;11
19;79;2020-10-19;14
27;12;2020-10-18;0
76;84;2020-08-14;7
84;90;2020-02-09;8
40;19;2020-02-05;9
22;24;2020-03-28;15
87;33;2020-02-10;13
96;60;2020-03-31;11
81;89;2020-07-25;7
51;38;2020-01-10;19
33;44;2020-01-15;2
78;64;2020-01-06;9
95;78;2020-01-10;14
80;99;2021-01-01;5
76;57;2021-01-11;10
54;12;2021-01-16;11
60;49;2020-11-05;16
27;68;2020-04-21;13
84;54;2020-08-22;4
65;19;2020-07-24;16
55;19;2020-11-10;16
77;39;2020-02-18;8
11;58;2020-04-04;14
35;72;2020-03-11;5
90;14;2020-01-08;18
76;84;2020-11-17;7
86;26;2020-04-26;0
38;27;2020-01-11;10
87;29;2020-11-09;13
53;75;2020-01-25;5
54;65;2020-02-07;4
11;66;2020-06-23;3
44;80;2020-05-01;18
61;51;2020-03-27;14
22;64;2020-08-25;1
46;62;2021-01-12;15
55;58;2020-10-31;3
92;74;2020-03-06;11
22;25;2020-11-14;12
27;66;2020-12-29;18
20;42;2020-10-01;9
48;52;2020-08-19;4
25;18;2020-08-10;5
10;96;2021-01-11;18
91;98;2020-07-14;10
74;71;2020-12-23;1
88;95;2020-11-28;4
89;68;2020-06-20;0
71;95;2020-01-18;18
73;64;2020-06-24;13
55;37;2020-06-10;18
92;20;2020-05-07;15
14;78;2020-06-13;7
68;52;2020-01-02;13
